ImageNumber,CellNumber,CellID,cell_category,cell_type,cell_subtype,RoiID,image_name,cell_id,tissue_id,cell_category_regen,cell_type_regen
82,931,175_C_57_931,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",931,cords24_ocmzljpb_1,Fibroblast,mCAF
82,946,175_C_57_946,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",946,cords24_ocmzljpb_1,Fibroblast,vCAF
82,987,175_C_57_987,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",987,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1019,175_C_57_1019,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1019,cords24_ocmzljpb_1,Vessel,Blood
82,1032,175_C_57_1032,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1032,cords24_ocmzljpb_1,Vessel,Blood
82,1039,175_C_57_1039,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1039,cords24_ocmzljpb_1,Other,Other
82,1040,175_C_57_1040,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1040,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1071,175_C_57_1071,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1071,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1081,175_C_57_1081,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1081,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1086,175_C_57_1086,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1086,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1138,175_C_57_1138,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1138,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1141,175_C_57_1141,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1141,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1147,175_C_57_1147,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1147,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1170,175_C_57_1170,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1170,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1203,175_C_57_1203,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1203,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1224,175_C_57_1224,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1224,cords24_ocmzljpb_1,Other,Other
82,1247,175_C_57_1247,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1247,cords24_ocmzljpb_1,Other,Other
82,1251,175_C_57_1251,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1251,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1267,175_C_57_1267,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1267,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1271,175_C_57_1271,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1271,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1273,175_C_57_1273,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1273,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1283,175_C_57_1283,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1283,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1300,175_C_57_1300,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1300,cords24_ocmzljpb_1,Fibroblast,Other
82,1328,175_C_57_1328,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1328,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1346,175_C_57_1346,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1346,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1355,175_C_57_1355,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",1355,cords24_ocmzljpb_1,Fibroblast,Collagen_CAF
82,1359,175_C_57_1359,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1359,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1365,175_C_57_1365,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1365,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1404,175_C_57_1404,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1404,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1408,175_C_57_1408,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1408,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1431,175_C_57_1431,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1431,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1460,175_C_57_1460,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1460,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1477,175_C_57_1477,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1477,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1520,175_C_57_1520,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1520,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1552,175_C_57_1552,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1552,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1553,175_C_57_1553,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1553,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1583,175_C_57_1583,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",1583,cords24_ocmzljpb_1,Other,Other
82,1655,175_C_57_1655,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1655,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1669,175_C_57_1669,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1669,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1677,175_C_57_1677,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1677,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1680,175_C_57_1680,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1680,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1714,175_C_57_1714,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1714,cords24_ocmzljpb_1,Vessel,Blood
82,1717,175_C_57_1717,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1717,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1733,175_C_57_1733,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1733,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1738,175_C_57_1738,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1738,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1750,175_C_57_1750,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1750,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1762,175_C_57_1762,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1762,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1774,175_C_57_1774,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1774,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1788,175_C_57_1788,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1788,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1789,175_C_57_1789,Fibroblast,iCAF,iCAF,"175_C4,9","175_C4,9",1789,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1790,175_C_57_1790,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1790,cords24_ocmzljpb_1,Fibroblast,Other
82,1795,175_C_57_1795,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1795,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1798,175_C_57_1798,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1798,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1801,175_C_57_1801,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",1801,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1812,175_C_57_1812,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1812,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1819,175_C_57_1819,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1819,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1820,175_C_57_1820,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1820,cords24_ocmzljpb_1,Vessel,Blood
82,1831,175_C_57_1831,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1831,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1835,175_C_57_1835,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1835,cords24_ocmzljpb_1,Vessel,vCAF
82,1843,175_C_57_1843,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1843,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1844,175_C_57_1844,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1844,cords24_ocmzljpb_1,Vessel,Blood
82,1846,175_C_57_1846,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1846,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1850,175_C_57_1850,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1850,cords24_ocmzljpb_1,Vessel,Blood
82,1851,175_C_57_1851,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1851,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1852,175_C_57_1852,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1852,cords24_ocmzljpb_1,Vessel,Blood
82,1865,175_C_57_1865,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1865,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1871,175_C_57_1871,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1871,cords24_ocmzljpb_1,Vessel,vCAF
82,1874,175_C_57_1874,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1874,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1875,175_C_57_1875,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1875,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1878,175_C_57_1878,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1878,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1889,175_C_57_1889,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1889,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1894,175_C_57_1894,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1894,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1896,175_C_57_1896,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1896,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1901,175_C_57_1901,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1901,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1923,175_C_57_1923,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1923,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1931,175_C_57_1931,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1931,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1934,175_C_57_1934,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1934,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1938,175_C_57_1938,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1938,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1947,175_C_57_1947,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1947,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1953,175_C_57_1953,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1953,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1959,175_C_57_1959,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",1959,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1977,175_C_57_1977,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1977,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1994,175_C_57_1994,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1994,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1998,175_C_57_1998,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1998,cords24_ocmzljpb_1,Fibroblast,vCAF
82,2009,175_C_57_2009,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",2009,cords24_ocmzljpb_1,Fibroblast,vCAF
82,2018,175_C_57_2018,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",2018,cords24_ocmzljpb_1,Fibroblast,vCAF
82,2025,175_C_57_2025,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",2025,cords24_ocmzljpb_1,Fibroblast,vCAF
82,2026,175_C_57_2026,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",2026,cords24_ocmzljpb_1,Fibroblast,vCAF
82,2034,175_C_57_2034,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",2034,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2053,175_C_57_2053,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",2053,cords24_ocmzljpb_1,Fibroblast,vCAF
82,2054,175_C_57_2054,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2054,cords24_ocmzljpb_1,Other,Other
82,2059,175_C_57_2059,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2059,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2076,175_C_57_2076,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2076,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2081,175_C_57_2081,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",2081,cords24_ocmzljpb_1,Other,Other
82,2085,175_C_57_2085,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",2085,cords24_ocmzljpb_1,Fibroblast,vCAF
82,2089,175_C_57_2089,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2089,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2090,175_C_57_2090,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",2090,cords24_ocmzljpb_1,Fibroblast,vCAF
82,2091,175_C_57_2091,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",2091,cords24_ocmzljpb_1,Fibroblast,vCAF
82,2109,175_C_57_2109,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",2109,cords24_ocmzljpb_1,Fibroblast,vCAF
82,2112,175_C_57_2112,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",2112,cords24_ocmzljpb_1,Fibroblast,vCAF
82,2113,175_C_57_2113,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",2113,cords24_ocmzljpb_1,Fibroblast,vCAF
82,2163,175_C_57_2163,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2163,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,35,175_C_57_35,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",35,cords24_ocmzljpb_1,Fibroblast,vCAF
82,55,175_C_57_55,Fibroblast,hypoxic_CAF,hypoxic_CAF,"175_C4,9","175_C4,9",55,cords24_ocmzljpb_1,Fibroblast,vCAF
82,68,175_C_57_68,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",68,cords24_ocmzljpb_1,Fibroblast,vCAF
82,72,175_C_57_72,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",72,cords24_ocmzljpb_1,Fibroblast,vCAF
82,104,175_C_57_104,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",104,cords24_ocmzljpb_1,Fibroblast,vCAF
82,116,175_C_57_116,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",116,cords24_ocmzljpb_1,Fibroblast,vCAF
82,141,175_C_57_141,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",141,cords24_ocmzljpb_1,Fibroblast,Other
82,166,175_C_57_166,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",166,cords24_ocmzljpb_1,Fibroblast,Other
82,171,175_C_57_171,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",171,cords24_ocmzljpb_1,Fibroblast,vCAF
82,174,175_C_57_174,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",174,cords24_ocmzljpb_1,Fibroblast,vCAF
82,193,175_C_57_193,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",193,cords24_ocmzljpb_1,Vessel,Blood
82,198,175_C_57_198,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",198,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,207,175_C_57_207,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",207,cords24_ocmzljpb_1,Fibroblast,vCAF
82,233,175_C_57_233,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",233,cords24_ocmzljpb_1,Fibroblast,vCAF
82,259,175_C_57_259,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",259,cords24_ocmzljpb_1,Fibroblast,vCAF
82,423,175_C_57_423,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",423,cords24_ocmzljpb_1,Fibroblast,vCAF
82,447,175_C_57_447,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",447,cords24_ocmzljpb_1,Fibroblast,vCAF
82,461,175_C_57_461,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",461,cords24_ocmzljpb_1,Fibroblast,vCAF
82,469,175_C_57_469,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",469,cords24_ocmzljpb_1,Fibroblast,vCAF
82,544,175_C_57_544,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",544,cords24_ocmzljpb_1,Vessel,Blood
82,573,175_C_57_573,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",573,cords24_ocmzljpb_1,Fibroblast,vCAF
82,615,175_C_57_615,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",615,cords24_ocmzljpb_1,Fibroblast,vCAF
82,632,175_C_57_632,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",632,cords24_ocmzljpb_1,Fibroblast,vCAF
82,711,175_C_57_711,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",711,cords24_ocmzljpb_1,Fibroblast,vCAF
82,772,175_C_57_772,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",772,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,780,175_C_57_780,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",780,cords24_ocmzljpb_1,Fibroblast,vCAF
82,784,175_C_57_784,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",784,cords24_ocmzljpb_1,Fibroblast,vCAF
82,885,175_C_57_885,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",885,cords24_ocmzljpb_1,Fibroblast,vCAF
82,895,175_C_57_895,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",895,cords24_ocmzljpb_1,Immune,Neutrophil
82,963,175_C_57_963,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",963,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1010,175_C_57_1010,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1010,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1017,175_C_57_1017,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1017,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1056,175_C_57_1056,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1056,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1103,175_C_57_1103,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1103,cords24_ocmzljpb_1,Immune,vCAF
82,1182,175_C_57_1182,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1182,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1343,175_C_57_1343,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1343,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1439,175_C_57_1439,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1439,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1489,175_C_57_1489,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1489,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1634,175_C_57_1634,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1634,cords24_ocmzljpb_1,Fibroblast,Other
82,1685,175_C_57_1685,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1685,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1870,175_C_57_1870,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1870,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1963,175_C_57_1963,Fibroblast,dCAF,dCAF,"175_C4,9","175_C4,9",1963,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2027,175_C_57_2027,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",2027,cords24_ocmzljpb_1,Fibroblast,vCAF
82,2068,175_C_57_2068,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2068,cords24_ocmzljpb_1,Fibroblast,vCAF
82,2137,175_C_57_2137,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2137,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,59,175_C_57_59,Vessel,Blood,Blood,"175_C4,9","175_C4,9",59,cords24_ocmzljpb_1,Vessel,Blood
82,436,175_C_57_436,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",436,cords24_ocmzljpb_1,Other,Other
82,466,175_C_57_466,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",466,cords24_ocmzljpb_1,Immune,Other
82,472,175_C_57_472,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",472,cords24_ocmzljpb_1,Immune,Other
82,499,175_C_57_499,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",499,cords24_ocmzljpb_1,T cell,CD4
82,684,175_C_57_684,Vessel,Blood,Blood,"175_C4,9","175_C4,9",684,cords24_ocmzljpb_1,Vessel,Lymphatic
82,693,175_C_57_693,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",693,cords24_ocmzljpb_1,Fibroblast,Other
82,705,175_C_57_705,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",705,cords24_ocmzljpb_1,Vessel,Other
82,717,175_C_57_717,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",717,cords24_ocmzljpb_1,Other,Other
82,736,175_C_57_736,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",736,cords24_ocmzljpb_1,Vessel,Other
82,759,175_C_57_759,Vessel,Blood,Blood,"175_C4,9","175_C4,9",759,cords24_ocmzljpb_1,Fibroblast,vCAF
82,827,175_C_57_827,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",827,cords24_ocmzljpb_1,Other,Other
82,833,175_C_57_833,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",833,cords24_ocmzljpb_1,Other,Other
82,955,175_C_57_955,Vessel,Blood,Blood,"175_C4,9","175_C4,9",955,cords24_ocmzljpb_1,Vessel,Blood
82,990,175_C_57_990,Vessel,Blood,Blood,"175_C4,9","175_C4,9",990,cords24_ocmzljpb_1,Vessel,Other
82,1014,175_C_57_1014,Vessel,Blood,Blood,"175_C4,9","175_C4,9",1014,cords24_ocmzljpb_1,Vessel,vCAF
82,1226,175_C_57_1226,Vessel,Blood,Blood,"175_C4,9","175_C4,9",1226,cords24_ocmzljpb_1,Vessel,Blood
82,1293,175_C_57_1293,Vessel,Blood,Blood,"175_C4,9","175_C4,9",1293,cords24_ocmzljpb_1,Vessel,Blood
82,1565,175_C_57_1565,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",1565,cords24_ocmzljpb_1,Fibroblast,Other
82,1595,175_C_57_1595,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",1595,cords24_ocmzljpb_1,Vessel,Lymphatic
82,1678,175_C_57_1678,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",1678,cords24_ocmzljpb_1,Other,Other
82,1734,175_C_57_1734,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",1734,cords24_ocmzljpb_1,Other,Other
82,1913,175_C_57_1913,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",1913,cords24_ocmzljpb_1,Vessel,Other
82,1969,175_C_57_1969,Vessel,Blood,Blood,"175_C4,9","175_C4,9",1969,cords24_ocmzljpb_1,Vessel,vCAF
82,1976,175_C_57_1976,Vessel,Blood,Blood,"175_C4,9","175_C4,9",1976,cords24_ocmzljpb_1,Vessel,Blood
82,211,175_C_57_211,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",211,cords24_ocmzljpb_1,Vessel,Blood
82,739,175_C_57_739,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",739,cords24_ocmzljpb_1,Other,Other
82,766,175_C_57_766,Vessel,Lymphatic,Lymphatic,"175_C4,9","175_C4,9",766,cords24_ocmzljpb_1,Vessel,Other
82,111,175_C_57_111,Immune,Neutrophil,Neutrophil,"175_C4,9","175_C4,9",111,cords24_ocmzljpb_1,Immune,Neutrophil
82,117,175_C_57_117,Immune,Neutrophil,Neutrophil,"175_C4,9","175_C4,9",117,cords24_ocmzljpb_1,Immune,Neutrophil
82,132,175_C_57_132,Immune,Neutrophil,Neutrophil,"175_C4,9","175_C4,9",132,cords24_ocmzljpb_1,Immune,Neutrophil
82,137,175_C_57_137,Immune,Myeloid,Myeloid,"175_C4,9","175_C4,9",137,cords24_ocmzljpb_1,Immune,Myeloid
82,147,175_C_57_147,Immune,Myeloid,Myeloid,"175_C4,9","175_C4,9",147,cords24_ocmzljpb_1,Immune,Myeloid
82,237,175_C_57_237,Immune,Neutrophil,Neutrophil,"175_C4,9","175_C4,9",237,cords24_ocmzljpb_1,Immune,Myeloid
82,246,175_C_57_246,Immune,Neutrophil,Neutrophil,"175_C4,9","175_C4,9",246,cords24_ocmzljpb_1,Immune,Neutrophil
82,263,175_C_57_263,Immune,Myeloid,Myeloid,"175_C4,9","175_C4,9",263,cords24_ocmzljpb_1,Immune,CD4
82,266,175_C_57_266,Immune,Neutrophil,Neutrophil,"175_C4,9","175_C4,9",266,cords24_ocmzljpb_1,Immune,Neutrophil
82,267,175_C_57_267,Immune,Neutrophil,Neutrophil,"175_C4,9","175_C4,9",267,cords24_ocmzljpb_1,Immune,Neutrophil
82,277,175_C_57_277,Immune,Neutrophil,Neutrophil,"175_C4,9","175_C4,9",277,cords24_ocmzljpb_1,Immune,Myeloid
82,288,175_C_57_288,Immune,Neutrophil,Neutrophil,"175_C4,9","175_C4,9",288,cords24_ocmzljpb_1,Immune,Neutrophil
82,289,175_C_57_289,Immune,Myeloid,Myeloid,"175_C4,9","175_C4,9",289,cords24_ocmzljpb_1,Immune,Myeloid
